"LOA DATE",PRODUCT,MODEL,"PRIMARY VIOLATION",CITATION,"ACTION REQUESTED",FIRM,"ADDRESS 1","ADDRESS 2","FOREIGN MFG","LOT SIZE",COUNTRY
"August 2015","FUNNY LOCOMOTIVE TOY TRAIN",388,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","LILY POPULAR VARIETIES & GIFTS INC.","52-07 FLUSHING AVE","MASPETH, NY 11378","TAI XING YUAN TRADING CO LTD",180,CHINA
"August 2015","OCEAN MOBILIZATION TOY FISH",RFD163136/648,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","LILY POPULAR VARIETIES & GIFTS INC.","52-07 FLUSHING AVE","MASPETH, NY 11378","TAI XING YUAN TRADING CO LTD",144,CHINA
"August 2015","PUSH TOY BUTTERFLY/","RFD016747 / 325","Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","LILY POPULAR VARIETIES & GIFTS INC.","52-07 FLUSHING AVE","MASPETH, NY 11378","TAI XING YUAN TRADING CO LTD",480,CHINA
"August 2015","FUNNY LOCO TOY TRAIN",688,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","LILY POPULAR VARIETIES & GIFTS INC.","52-07 FLUSHING AVE","MASPETH, NY 11378","TAI XING YUAN TRADING CO LTD",432,CHINA
"August 2015","DEATLES ROLL TOY LADYBUG","RFD152584 / 658","Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","LILY POPULAR VARIETIES & GIFTS INC.","52-07 FLUSHING AVE","MASPETH, NY 11378","TAI XING YUAN TRADING CO LTD",216,CHINA
"August 2015","INTELLECT BUILDING BLOCKS SET",810,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","LILY POPULAR VARIETIES & GIFTS INC.","52-07 FLUSHING AVE","MASPETH, NY 11378","TAI XING YUAN TRADING CO LTD",120,CHINA
"August 2015","WATER GUN BACKPACK","RFD147477 / 280","Exceeds Phthalate Permanent Ban Limit","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","LILY POPULAR VARIETIES & GIFTS INC.","52-07 FLUSHING AVE","MASPETH, NY 11378","TAI XING YUAN TRADING CO LTD",240,CHINA
"August 2015","SHOOTER WATER GUN WITH BALLOON",1688-3,"Misbranded Balloon","16 CFR 1500.19","Stop Sale and Correct Future Production","LILY POPULAR VARIETIES & GIFTS INC.","52-07 FLUSHING AVE","MASPETH, NY 11378","TAI XING YUAN TRADING CO LTD",480,CHINA
"August 2015","PLASTICINE MAGICAL PLAY DOH SE",9126,"Third Party Certificate Violation","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","LILY POPULAR VARIETIES & GIFTS INC.","52-07 FLUSHING AVE","MASPETH, NY 11378","TAI XING YUAN TRADING CO LTD",216,CHINA
"August 2015","PLASTICINE MAGICAL PLAY DOH SE",9146,"Third Party Certificate Violation","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","LILY POPULAR VARIETIES & GIFTS INC.","52-07 FLUSHING AVE","MASPETH, NY 11378","TAI XING YUAN TRADING CO LTD",144,CHINA
"August 2015","PLASTICINE MAGICAL PLAY DOH SE",9181,"Art Materials Labeling","16 CFR 1500.14(b)(8)","Stop Sale and Correct Future Production","LILY POPULAR VARIETIES & GIFTS INC.","52-07 FLUSHING AVE","MASPETH, NY 11378","TAI XING YUAN TRADING CO LTD",144,CHINA
"August 2015","POLICE TOY MOTORCYCLE","RED164110 / HX2","Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","LILY POPULAR VARIETIES & GIFTS INC.","52-07 FLUSHING AVE","MASPETH, NY 11378","TAI XING YUAN TRADING CO LTD",108,CHINA
"August 2015","BICYCLE HELMETS",,"Bicycle Helmet Structural Failure","16 CFR 1203.17","Stop Sale and Correct Future Production","LILY POPULAR VARIETIES & GIFTS INC.","52-07 FLUSHING AVE","MASPETH, NY 11378","TAI XING YUAN TRADING CO LTD",2080,CHINA
"August 2015","AIRBLASTER GAME SET",YN001A,"ASTM Toy Standard Violation","15 U.S.C. § 2058(a)","Stop Sale and Correct Future Production","LILY POPULAR VARIETIES & GIFTS INC.","52-07 FLUSHING AVE","MASPETH, NY 11378","TAI XING YUAN TRADING CO LTD",288,CHINA
"August 2015","SOFTGUN SET",JX88U,"Exceeds Phthalate Permanent Ban Limit","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","LILY POPULAR VARIETIES & GIFTS INC.","52-07 FLUSHING AVE","MASPETH, NY 11378","TAI XING YUAN TRADING CO LTD",288,CHINA
"August 2015","CIGARETTE LIGHTER","MAXI BICJ26HC5","Lighter Certificate of Compliance","16 CFR 1210.12(b)","Stop Sale and Correct Future Production","GRD SERVICES LLC","4324 MAIN STREET","BRIDEPORT, CT 06606","MID # NLPUHPILWAR",75600,FRANCE
"August 2015","ZAINI (KINDER-TYPE) CHOC. EGGS",DISNEY/FROZEN,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","POLISH FOLKLORE IMPORT CO INC","2428 ROSE ST","FRANKLIN PARK, IL 60131","LUIGI ZAINI",9120,ITALY
"August 2015","WINNE THE POOH CHOC. EGGS",DISNEY,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","POLISH FOLKLORE IMPORT CO INC","2428 ROSE ST","FRANKLIN PARK, IL 60131","LUIGI ZAINI",9120,ITALY
"August 2015","TRANSFORMING ROBOTS-SHARP CLAW",117-0139/57651A,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","LTD COMMODITIES, LLC","2800 LAKESIDE DRIVE","BANNOCKBURN, IL 60015-0735","SHANTOU CITY KAIYU INDUSTRIAL CO LTD",80,CHINA
"August 2015","TRANSFORMING ROBOTS-SHARP CLAW",117-0139/57651A,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","LTD COMMODITIES, LLC","2800 LAKESIDE DRIVE","BANNOCKBURN, IL 60015-0735","SHANTOU CITY KAIYU INDUSTRIAL CO LTD",216,CHINA
"August 2015","TRANSFORMING ROBOTS-SHARP CLAW",117-0139/57651A,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","LTD COMMODITIES, LLC","2800 LAKESIDE DRIVE","BANNOCKBURN, IL 60015-0735","SHANTOU CITY KAIYU INDUSTRIAL CO LTD",80,CHINA
"August 2015","TRANSFORMING ROBOTS-SHARP CLAW",117-0139/57651A,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","LTD COMMODITIES, LLC","2800 LAKESIDE DRIVE","BANNOCKBURN, IL 60015-0735","SHANTOU CITY KAIYU INDUSTRIAL CO LTD",80,CHINA
"August 2015","TRANSFORMING ROBOTS-SHARP CLAW",117-0139/57651A,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","LTD COMMODITIES, LLC","2800 LAKESIDE DRIVE","BANNOCKBURN, IL 60015-0735","SHANTOU CITY KAIYU INDUSTRIAL CO LTD",216,CHINA
"August 2015","TRANSFORMING ROBOTS-SHARP CLAW",117-0139/57651A,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","LTD COMMODITIES, LLC","2800 LAKESIDE DRIVE","BANNOCKBURN, IL 60015-0735","DONG XIANG TOYS FACTORY",288,CHINA
"August 2015","CIGARETTE LIGHTER","MAXI BICJ26HC5","Lighter Certificate of Compliance","16 CFR 1210.12(b)","Stop Sale and Correct Future Production","QUALITY GROCERY & BEVERAGE LLC","1385 HWY 35, STE 316","MIDDLETOWN, NJ 07748","UNITRADE HOLDINGS CO., LTD.",12600,FRANCE
"August 2015","FOAM WATER SOAKER W/PLASTIC HA",FWS-032E,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","WR SALES","3052 GULSTON STREET","HONOLULU, HI 96816","WALL INTERNATIONAL LTD.",768,"HONG KONG"
"August 2015","PLASTIC TRUCK SET",ST-373,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","WR SALES","3052 GULSTON STREET","HONOLULU, HI 96816","WALL INTERNATIONAL LTD.",1944,"HONG KONG"
"August 2015","EQUALIZER LINE",,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","COMFORT INN","107 ENTERPRISE BOULEVARD","LA VERGNE, TN 37086",,0,
"July 2015","POOL EQUALIZER LINES",,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","HOME 2 SUITES BY HILTON - ABQ","1660 UNIVERSITY BLVD. NE","ALBUQUERQUE, NM 87102",,0,
"July 2015","DINOSAUR ART SET",121110,"Art Materials Labeling","16 CFR 1500.14(b)(8)","Stop Sale and Correct Future Production","PUNITA GROUP INC","3935 AVION PARK CT STE A108","CHANTILLY, VA 20151","GUANGDONG KINGKEY IMPORT & EXPORT CO LTD",10080,CHINA
"July 2015","PULL STRING FROG",121112,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","PUNITA GROUP INC","3935 AVION PARK CT STE A108","CHANTILLY, VA 20151","GUANGDONG KINGKEY IMPORT & EXPORT CO LTD",4320,CHINA
"July 2015","PULL STRING SHARK",121113,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","PUNITA GROUP INC","3935 AVION PARK CT STE A108","CHANTILLY, VA 20151","GUANGDONG KINGKEY IMPORT & EXPORT CO LTD",4320,CHINA
"July 2015","PULL STRING FISH",121114,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","PUNITA GROUP INC","3935 AVION PARK CT STE A108","CHANTILLY, VA 20151","GUANGDONG KINGKEY IMPORT & EXPORT CO LTD",4320,CHINA
"July 2015","PULL STRING DUCK",121115,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","PUNITA GROUP INC","3935 AVION PARK CT STE A108","CHANTILLY, VA 20151","GUANGDONG KINGKEY IMPORT & EXPORT CO LTD",2880,CHINA
"July 2015","6 PC DINOSAUR ACTION FIGURE",121116,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","PUNITA GROUP INC","3935 AVION PARK CT STE A108","CHANTILLY, VA 20151","GUANGDONG KINGKEY IMPORT & EXPORT CO LTD",8640,CHINA
"July 2015","SANDPIT WITH BENCH AND SUN SHA",343-005(ZY2319),"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","AOSOM LLC","6710 MCEWAN RD","LAKE OSWEGO, OR 97035-7816","HK AOSOM INTERNATIONAL TRADING CO LTD",100,CHINA
"July 2015",SANDPIT,343-006(ZY2319),"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","AOSOM LLC","6710 MCEWAN RD","LAKE OSWEGO, OR 97035-7816","HK AOSOM INTERNATIONAL TRADING CO LTD",100,CHINA
"July 2015","PLASTIC TOY FIGURE",,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","ANTHONY POIDOMANI","1132 STATE ROUTE 52","WALDEN, NY 12586","ZHOUJING- SHANGHAI YOHUI TRADE CO",480,CHINA
"July 2015","BUBBLE GUN","N6886 / JX-6886","Third Party Certificate Violation","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","LZ LUCKY TRADING CORP","5839 43RD AVENUE","WOODSIDE, NY 11377","DALI CHANG TRADING CO LTD.",4800,CHINA
"July 2015","BUBBLE GUN","JY-898A / JY-8","Third Party Certificate Violation","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","LZ LUCKY TRADING CORP","5839 43RD AVENUE","WOODSIDE, NY 11377","DALI CHANG TRADING CO LTD.",4848,CHINA
"July 2015","TOY SWORD","432G-6 / 536G-6","Third Party Certificate Violation","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","LZ LUCKY TRADING CORP","5839 43RD AVENUE","WOODSIDE, NY 11377","DALI CHANG TRADING CO LTD.",12960,CHINA
"July 2015","SPINNING DISC TOY",F2262,"Third Party Certificate Violation","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","LZ LUCKY TRADING CORP","5839 43RD AVENUE","WOODSIDE, NY 11377","DALI CHANG TRADING CO LTD.",5520,CHINA
"July 2015",WAND,8118E,"Third Party Certificate Violation","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","LZ LUCKY TRADING CORP","5839 43RD AVENUE","WOODSIDE, NY 11377","DALI CHANG TRADING CO LTD.",2976,CHINA
"July 2015","MOUSE FLASHING WAND",8179,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","LZ LUCKY TRADING CORP","5839 43RD AVENUE","WOODSIDE, NY 11377","DALI CHANG TRADING CO LTD.",2976,CHINA
"July 2015","TOY TAMBOURINE",128,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","LZ LUCKY TRADING CORP","5839 43RD AVENUE","WOODSIDE, NY 11377","DALI CHANG TRADING CO LTD.",2976,CHINA
"July 2015","NEMO WAND",338-12,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","LZ LUCKY TRADING CORP","5839 43RD AVENUE","WOODSIDE, NY 11377","DALI CHANG TRADING CO LTD.",2976,CHINA
"July 2015","TOY SWORD",533-A,"Third Party Certificate Violation","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","LZ LUCKY TRADING CORP","5839 43RD AVENUE","WOODSIDE, NY 11377","DALI CHANG TRADING CO LTD.",2976,CHINA
"July 2015","TOY SWORD",3399-1,"Third Party Certificate Violation","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","LZ LUCKY TRADING CORP","5839 43RD AVENUE","WOODSIDE, NY 11377","DALI CHANG TRADING CO LTD.",2976,CHINA
"July 2015","SIMULATION SET OF JAZZ DRUM",567-03B,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","EDO TRADING INC","10316 NORRIS AVE UNIT A","PACOIMA, CA 91331","ELI TOY CO., LTD (JIANIDA TOYS FACTORY)",332,CHINA
"July 2015","SIMULATION SET OF JAZZ DRUM",567-03B,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","EDO TRADING INC","10316 NORRIS AVE UNIT A","PACOIMA, CA 91331","ELI TOY CO., LTD (JIANIDA TOYS FACTORY)",284,CHINA
"July 2015","RUBBER DUCKIES",1081,"Exceeds Phthalate Permanent Ban Limit","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","SUPER VALUE WHOLESALER INC","6419 N. 50TH STREET","TAMPA, FL 33610","ZHEJIANG YIWU HUISHUN IMPORT & EXPORT CO, LTD",960,CHINA
"July 2015",SANDALS,1081,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","SUPER VALUE WHOLESALER INC","6419 N. 50TH STREET","TAMPA, FL 33610","ZHEJIANG YIWU HUISHUN IMPORT & EXPORT CO, LTD",960,CHINA
"July 2015","PLANE PUSH TOY",TY-PUPLA,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","RHODE ISLAND NOVELTY","350 COMMERCE DRIVE","FALL RIVER, MA 02720","SHANTOU LISAN TOYS CO LTD",2280,CHINA
"July 2015","AIR WALKER",53-0002,"Lead-in-Paint Toy/Children's Product/CPSA","16 CFR 1303","Stop Sale and Correct Future Production","AOSOM LLC","6710 MCEWAN RD","LAKE OSWEGO, OR 97035-7816","HK AOSOM INTERNATIONAL TRADING CO., LTD.",50,CHINA
"July 2015","AIR WALKER",53-0002,"Lead-in-Paint Toy/Children's Product/CPSA","16 CFR 1303","Stop Sale and Correct Future Production","AOSOM LLC","6710 MCEWAN RD","LAKE OSWEGO, OR 97035-7816","HK AOSOM INTERNATIONAL TRADING CO., LTD.",50,CHINA
"July 2015","DARICE KIDS 21-COLOR WATERCOLO",2700-41,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","LAMRITE WEST, INC DBA DARICE, INC","13000 DARICE PARKWAY","STRONGSVILLE, OH 44149","NINGBO EVERGREAT IMPORT & EXPORT CO LTD",3024,CHINA
"July 2015","PLUSH CAMEL",,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","BELDAR HAVEN LLC DBA CAMEL SAFARI","5435 SAND RD.","BELLINGHAM, WA 98226","YANGZHOU DADONG CRAFT CO., LTD.",5000,CHINA
"July 2015","INFANT 2-PC ONESIE AND SHORTS",,"Lead-in-Paint Toy/Children's Product/CPSA","16 CFR 1303","Stop Sale and Correct Future Production","SILLY SOULS LLC","7064 PORTAL WAY SUITE G 110","FERNDALE, WA 98248","INDUS CLOTHING CORPORATION",888,INDIA
"July 2015","PO0L/SPA DRAIN COVERS",,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","QUALITY INN AND SUITES","16741 NORTH GREASEWOOD STREET","SUN CITY, AZ 85378",,6,
"July 2015","WORLD MINIFIGURES - MINECRAFT",,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","JURGITA TUMOSAITE","417 WEST ROBERTS AVENUE","WILDWOOD, NJ 08260","HANGZHOU SHANGER CO., LTD.",292,CHINA
"July 2015","WORLD MINIFIGURES - MINECRAFT",,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","JURGITA TUMOSAITE","417 WEST ROBERTS AVENUE","WILDWOOD, NJ 08260","HANGZHOU SHANGER CO., LTD.",50,CHINA
"July 2015","DRAIN COVER",POOL,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","STAYBRIDGE SUITES","7800 EASTCHASE PARKWAY","MONTGOMERY, AL 36117",,1,
"July 2015","POOL AND SPA EQUALIZER LINES",,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","DAYS INN - LEHI","280 NORTH 850 EAST","LEHI, UT 84043",,0,
"July 2015","QUILTED MATTRESS PROTECTOR",SVCOMPARAMP54,"Mattress Flammability Labeling","16 CFR 1632","Correct Future Production","UPS SUPPLY CHAIN SOLUTIONS-CHAMPLAIN","ONE UPS WAY","CHAMPLAIN, NY 12919","PHOENIX A.M.D. INTERNATIONAL",32,CHINA
"July 2015","QUILTED MATTRESS PROTECTOR",MPCOT23060,"Third Party Certificate Violation","15 U.S.C. § 2063(a)(2)","Correct Future Production","UPS SUPPLY CHAIN SOLUTIONS-CHAMPLAIN","ONE UPS WAY","CHAMPLAIN, NY 12919","PHOENIX A.M.D. INTERNATIONAL",22,CHINA
"July 2015","BICYCLE HELMETS",,"Bicycle Helmet Labeling","16 CFR 1203.6 and .34","Correct Future Production","LILY POPULAR VARIETIES & GIFTS INC.","52-07 FLUSHING AVE","MASPETH, NY 11378","TAI XING YUAN TRADING CO LTD",2080,CHINA
"July 2015","ARTILLERY SHELL",HP-W515B,"Fireworks Blowout / Burnout","16 CFR 1507.6","Correct Future Production","HALES FIREWORKS LLC","1968 HWY 65","BUFFALO, MO 65622","SUNSHINE PYROTECHNICS CO LTD",20016,CHINA
"July 2015","TWO-WHEELED WOODEN RIDING TOY",NOVL2189,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","HAWLEY LLC.","1181 SOUTH LAKE DRIVE","LEXINGTON, SC 29073","KHAI HOAN FOOTWEAR CO., LTD.",200,CHINA
"July 2015","MINIFIGURES - SUPERHEROES",,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","BRIDGET ROBERTS","246 MARION AVENUE","WESTVILLE, NJ 08093","DOU WAN JIN",1999,CHINA
"July 2015","POTTY TRAINING SEAT","R1303 AND R0022","Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","DO BAY TRADING","16 MONROE ST APT JF6","NEW YORK, NY 10002","QINGDAO JUNJIHUI INTERNATIONAL TRADING CO",500,CHINA
"July 2015","WATER GUN","T136529 1005","Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","DO BAY TRADING","16 MONROE ST APT JF6","NEW YORK, NY 10002","QINGDAO JUNJIHUI INTERNATIONAL TRADING CO",500,CHINA
"July 2015","INFLATABLE BOUNCE TOY -3 STYLE",T0359/T1229/T10,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","DO BAY TRADING","16 MONROE ST APT JF6","NEW YORK, NY 10002","QINGDAO JUNJIHUI INTERNATIONAL TRADING CO",500,CHINA
"July 2015","SMALL DOLL",R1070,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","DO BAY TRADING","16 MONROE ST APT JF6","NEW YORK, NY 10002","QINGDAO JUNJIHUI INTERNATIONAL TRADING CO",6000,CHINA
"July 2015","SMALL DOLLS - 7 STYLES",1065/1068/1064B,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","DO BAY TRADING","16 MONROE ST APT JF6","NEW YORK, NY 10002","QINGDAO JUNJIHUI INTERNATIONAL TRADING CO",6000,CHINA
"July 2015","POTTY TRAINING SEAT","R1303 AND R0022","Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","DO BAY TRADING","16 MONROE ST APT JF6","NEW YORK, NY 10002","QINGDAO JUNJIHUI INTERNATIONAL TRADING CO",500,CHINA
"July 2015","INFLATABLE BOUNCE TOY -3 STYLE",T0359/T1229/T10,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","DO BAY TRADING","16 MONROE ST APT JF6","NEW YORK, NY 10002","QINGDAO JUNJIHUI INTERNATIONAL TRADING CO",500,CHINA
"July 2015","TOY EXPANDABLE BALL",T1058A/B,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","DO BAY TRADING","16 MONROE ST APT JF6","NEW YORK, NY 10002","QINGDAO JUNJIHUI INTERNATIONAL TRADING CO",500,CHINA
"July 2015","INFLATABLE BOUNCE TOY WITH HAN",T0102C,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","DO BAY TRADING","16 MONROE ST APT JF6","NEW YORK, NY 10002","QINGDAO JUNJIHUI INTERNATIONAL TRADING CO",500,CHINA
"July 2015","TOY B/O DOG",R1137,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","DO BAY TRADING","16 MONROE ST APT JF6","NEW YORK, NY 10002","QINGDAO JUNJIHUI INTERNATIONAL TRADING CO",500,CHINA
"July 2015","CHILDREN'S BACKPACKS",,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","EASY TRAVEL","7069 CATALUNA CIRCLE","DELRAY BEACH, FL 33446-3175","JING HUA TRADING CO., LTD.",2590,CHINA
"July 2015","CHILDREN'S BACKPACKS",,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","EASY TRAVEL","7069 CATALUNA CIRCLE","DELRAY BEACH, FL 33446-3175","JING HUA TRADING CO., LTD.",2590,CHINA
"July 2015","CHILDREN'S BACKPACKS",,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","EASY TRAVEL","7069 CATALUNA CIRCLE","DELRAY BEACH, FL 33446-3175","JING HUA TRADING CO., LTD.",2590,CHINA
"July 2015","CHILDREN'S BACKPACKS",,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","EASY TRAVEL","7069 CATALUNA CIRCLE","DELRAY BEACH, FL 33446-3175","JING HUA TRADING CO., LTD.",2590,CHINA
"July 2015","CHILDREN'S BACKPACKS",,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","EASY TRAVEL","7069 CATALUNA CIRCLE","DELRAY BEACH, FL 33446-3175","JING HUA TRADING CO., LTD.",2590,CHINA
"July 2015","CHILDREN'S BACKPACKS",,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","EASY TRAVEL","7069 CATALUNA CIRCLE","DELRAY BEACH, FL 33446-3175","JING HUA TRADING CO., LTD.",2590,CHINA
"July 2015","CHILDREN'S BACKPACKS",,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","EASY TRAVEL","7069 CATALUNA CIRCLE","DELRAY BEACH, FL 33446-3175","JING HUA TRADING CO., LTD.",2590,CHINA
